"F.ID","LAKE.ID","SITE.ID","METHOD","FCLASS","START.SEASON","END.SEASON","START.DATE","DURATION","TEMPERATURE","pH","O2.CAT","LIGHT.CAT","REPS","SRP.VALUE","SRP.UNITS","TDP.VALUE","TDP.UNITS","TP.VALUE","TP.UNITS","REF.ID","COMMENT","FLAG","FLAG.COMMENT"
"F0856","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/82 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0857","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/83 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",19,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0858","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/84 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0859","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/85 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",49,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0860","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/86 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0861","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/87 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",38,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0862","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/88 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",12,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0863","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/89 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0864","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/90 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",63,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0865","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/91 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0866","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/92 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",21,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0867","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/93 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",48,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0868","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/94 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",40,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0869","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/95 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",55,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0870","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/96 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",27,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0871","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/97 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0872","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/98 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",10,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0873","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/99 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0874","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/00 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",15,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0875","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/01 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0876","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/02 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",1,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0877","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/03 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",7,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0878","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/04 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",1,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0879","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/05 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0880","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/06 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0881","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/07 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",2,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0882","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/08 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",60,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0883","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/09 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",22,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0884","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/10 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0885","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/11 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x hypoxic factor",0,""
"F0886","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/80 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",197,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0887","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/81 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",206,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0888","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/82 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",132,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0889","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/83 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",139,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0890","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/84 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",168,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0891","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/85 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",111,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0892","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/86 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",165,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0893","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/87 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",99,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0894","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/88 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",128,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0895","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/89 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",90,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0896","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/90 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",128,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0897","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/91 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",84,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0898","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/92 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",140,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0899","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/93 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",146,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0900","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/94 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",161,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0901","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/95 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",111,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0902","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/96 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",138,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0903","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/97 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",110,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0904","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/98 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",133,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0905","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/99 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",108,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0906","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/00 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",145,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0907","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/01 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",151,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0908","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/02 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",130,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0909","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/03 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",133,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0910","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/04 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",151,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0911","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/05 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",113,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0912","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/06 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",153,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0913","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/07 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",130,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0914","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/08 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",136,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0915","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/09 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",167,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0916","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/10 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",145,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0917","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/11 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",115,"mg/m2/summer(=92d)","2013_Nurnberg(b)","Release rate x active area",0,""
"F0918","DIF","U2DI","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"ANOXIC","DARK",4,14.13,"mg/m2/d",NA,"",16.28,"mg/m2/d","2015_Doig","",0,""
"F0919","DIF","U2DI","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"HYPOXIC","DARK",4,6.23,"mg/m2/d",NA,"",13.21,"mg/m2/d","2015_Doig","Low oxygen treatment",0,""
"F0920","DIF","U2DI","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"OXIC","DARK",4,0.073,"mg/m2/d",NA,"",1.49,"mg/m2/d","2015_Doig","",0,""
"F0921","DIF","C3DI","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"ANOXIC","DARK",4,16.81,"mg/m2/d",NA,"",16.86,"mg/m2/d","2015_Doig","",0,""
"F0922","DIF","C3DI","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"HYPOXIC","DARK",4,10.96,"mg/m2/d",NA,"",12.81,"mg/m2/d","2015_Doig","Low oxygen treatment",0,""
"F0923","DIF","C3DI","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"OXIC","DARK",4,3.35,"mg/m2/d",NA,"",3.27,"mg/m2/d","2015_Doig","",0,""
"F0924","DIF","M8DI","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"ANOXIC","DARK",4,14.8,"mg/m2/d",NA,"",14.96,"mg/m2/d","2015_Doig","",0,""
"F0925","DIF","M8DI","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"HYPOXIC","DARK",4,13.6,"mg/m2/d",NA,"",10.48,"mg/m2/d","2015_Doig","Low oxygen treatment",0,""
"F0926","DIF","M8DI","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"OXIC","DARK",4,1.95,"mg/m2/d",NA,"",2.06,"mg/m2/d","2015_Doig","",0,""
"F0927","DIF","M10D","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"ANOXIC","DARK",4,19.58,"mg/m2/d",NA,"",21.24,"mg/m2/d","2015_Doig","",0,""
"F0928","DIF","M10D","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"HYPOXIC","DARK",4,5.86,"mg/m2/d",NA,"",6.67,"mg/m2/d","2015_Doig","Low oxygen treatment",0,""
"F0929","DIF","M10D","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"OXIC","DARK",4,0.55,"mg/m2/d",NA,"",0.17,"mg/m2/d","2015_Doig","",0,""
"F0930","SIM","GMAI","OTHER MODEL","Lgross","WINTER","","01/01/99 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0.075,"mg/m2/d","2015_Gudimov","averaged from Table 5",0,""
"F0931","SIM","GKEM","OTHER MODEL","Lgross","WINTER","","01/01/99 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0.195,"mg/m2/d","2015_Gudimov","averaged from Table 5",0,""
"F0932","SIM","GCOO","OTHER MODEL","Lgross","WINTER","","01/01/99 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0.09,"mg/m2/d","2015_Gudimov","averaged from Table 5",0,""
"F0933","DIF","DIEF","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"ANOXIC","DARK",4,NA,"",NA,"",17.34,"mg/m2/d","2015_North","averaged from 2015_Doig",0,""
"F0934","DIF","DIEF","CORE INCUBATION","Lgross","SUMMER","","08/05/13 00:00:00",64,15,NA,"OXIC","DARK",4,NA,"",NA,"",1.75,"mg/m2/d","2015_North","averaged from 2015_Doig",0,""
"F0935","DIF","DIEF","OTHER MODEL","Lgross","SUMMER","","08/05/13 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",46.44,"mg/m2/summer(=92d)","2015_North","gross; averaged for the whole reservoir ""dynamic and variable oxygen conditions at the sediment/water interface""",0,""
"F0936","DIF","DIEF","OTHER MODEL","Lnet","SUMMER","","08/05/13 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",70.91,"mg/m2/summer(=92d)","2015_North","partially net; averaged for the whole reservoir ""dynamic and variable oxygen conditions at the sediment/water interface""",0,""
"F0937","SUP","SR02","CORE INCUBATION","Lgross","SUMMER","","06/16/00 00:00:00",6,4,NA,"OXIC","DARK",3,0.004,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0938","SUP","SR02","CORE INCUBATION","Lgross","SUMMER","","06/16/00 00:00:00",6,4,NA,"OXIC","DARK",6,0.04,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0939","SUP","SR02","CORE INCUBATION","Lgross","FALL","","09/11/00 00:00:00",6,4,NA,"OXIC","DARK",4,0.013,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0940","SUP","SR02","CORE INCUBATION","Lgross","FALL","","09/11/00 00:00:00",6,4,NA,"OXIC","DARK",4,0.01,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0941","SUP","SR02","CORE INCUBATION","Lgross","FALL","","09/11/00 00:00:00",6,4,NA,"OXIC","DARK",5,0.006,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0942","SUP","SR02","CORE INCUBATION","Lgross","SUMMER","","06/05/01 00:00:00",6,4,NA,"OXIC","DARK",6,0.005,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0943","SUP","SR02","CORE INCUBATION","Lgross","SUMMER","","06/05/01 00:00:00",6,4,NA,"OXIC","DARK",7,0.009,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0944","SUP","SR02","CORE INCUBATION","Lgross","SUMMER","","06/05/01 00:00:00",6,4,NA,"OXIC","DARK",7,0.005,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0945","SUP","SR02","CORE INCUBATION","Lgross","FALL","","09/11/01 00:00:00",6,4,NA,"OXIC","DARK",7,0.013,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0946","SUP","TH03","CORE INCUBATION","Lgross","SUMMER","","07/13/00 00:00:00",6,4,NA,"OXIC","DARK",3,0.012,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0947","SUP","TH03","CORE INCUBATION","Lgross","SUMMER","","07/13/00 00:00:00",6,4,NA,"OXIC","DARK",3,0.021,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0948","SUP","TH03","CORE INCUBATION","Lgross","FALL","","10/10/00 00:00:00",6,4,NA,"OXIC","DARK",9,-0.005,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0949","SUP","TH03","CORE INCUBATION","Lgross","FALL","","10/10/00 00:00:00",6,4,NA,"OXIC","DARK",7,0,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0950","SUP","TH03","CORE INCUBATION","Lgross","FALL","","10/10/00 00:00:00",6,4,NA,"OXIC","DARK",8,-0.005,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0951","SUP","TH03","CORE INCUBATION","Lgross","FALL","","09/11/01 00:00:00",6,4,NA,"OXIC","DARK",13,0.001,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0952","SUP","TH08","CORE INCUBATION","Lgross","FALL","","09/11/00 00:00:00",6,4,NA,"OXIC","DARK",4,0,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0953","SUP","TH08","CORE INCUBATION","Lgross","SUMMER","","06/07/01 00:00:00",6,4,NA,"OXIC","DARK",8,0.003,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0954","SUP","TH08","CORE INCUBATION","Lgross","SUMMER","","06/07/01 00:00:00",6,4,NA,"OXIC","DARK",4,0.007,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0955","SUP","TH08","CORE INCUBATION","Lgross","SUMMER","","06/07/01 00:00:00",6,4,NA,"OXIC","DARK",7,0.006,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0956","SUP","TH08","CORE INCUBATION","Lgross","FALL","","09/10/01 00:00:00",6,4,NA,"OXIC","DARK",13,0.005,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0957","SUP","TH08","CORE INCUBATION","Lgross","FALL","","09/10/01 00:00:00",6,4,NA,"OXIC","DARK",8,0.005,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0958","SUP","SH01","CORE INCUBATION","Lgross","FALL","","10/10/00 00:00:00",6,4,NA,"OXIC","DARK",9,0.002,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0959","SUP","SH01","CORE INCUBATION","Lgross","FALL","","10/10/00 00:00:00",6,4,NA,"OXIC","DARK",8,0.001,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0960","SUP","SH01","CORE INCUBATION","Lgross","FALL","","10/10/00 00:00:00",6,4,NA,"OXIC","DARK",7,0.004,"mmol/m2/d",NA,"",NA,"","2004_Heinen","duration = 2-10 days, I've entered the average",0,""
"F0961","SIM","COOD","POREWATER PROFILE","Lgross","SPRING","","03/01/11 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","INSITU",NA,NA,"",0.033,"mg/m2/d",NA,"","2013_Dittrich","",0,""
"F0963","SIM","KEMD","POREWATER PROFILE","Lgross","SPRING","","03/01/11 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","INSITU",NA,NA,"",0.034,"mg/m2/d",NA,"","2013_Dittrich","",0,""
"F0964","SIM","KEMD","POREWATER PROFILE","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","INSITU",NA,NA,"",0.1,"mg/m2/d",NA,"","2013_Dittrich","",0,""
"F0965","SIM","MAID","POREWATER PROFILE","Lgross","SPRING","","03/01/11 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","INSITU",NA,NA,"",0.12,"mg/m2/d",NA,"","2013_Dittrich","",0,""
"F0966","SIM","MAID","POREWATER PROFILE","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","INSITU",NA,NA,"",0.11,"mg/m2/d",NA,"","2013_Dittrich","",0,""
"F0967","HUC","HUR0","CORE INCUBATION","Lgross","SPRING","","04/15/10 00:00:00",56,NA,NA,"OXIC","LIGHT",8,1.25558,"mg/m2/d",NA,"",NA,"","2012_Steinman","12 hour photoperiod used",0,""
